case,case_index,case_count,Vv,tip_deflection,case_dir,vsp3_path,deflection_csv_path,stab_path,passed,vspaero_passed,error,postprocess_passed,postprocess_error,sixdof_success,sixdof_message,sixdof_roll_response_reached,sixdof_target_delta_phi,sixdof_target_delta_phi_deg,sixdof_stop_at_target_delta_phi,sixdof_stopped_at_target_delta_phi,sixdof_phi0,sixdof_phi_final,sixdof_phi_delta_final,sixdof_t_start,sixdof_t_final,sixdof_t_reach,sixdof_dt_reach,sixdof_delta_r,sixdof_metric_Vinf,sixdof_metric_Bref,sixdof_roll_response_phi_rate,sixdof_roll_response_phi_rate_per_delta_r,sixdof_roll_response_metric,sixdof_roll_response_error,sixdof_roll_response_reference_phi_rate_to_t_final,sixdof_roll_response_reference_phi_rate_per_delta_r_to_t_final,sixdof_roll_response_metric_reference,sixdof_roll_response_fraction_of_target,sixdof_delta_e_initial,sixdof_thrust,turn_trim_mode,turn_trim_passed,turn_trim_beta,turn_trim_delta_r,turn_trim_Omega,Gamma_eff_rad,Gamma_eff_deg,CL_alpha,Cl_beta,Cn_beta,CS_beta,CS_p,CS_r,CY_beta,CY_p,CY_r,Cl_p,Cl_r,Cn_p,Cn_r,Cl_delta_r,Cn_delta_r,CS_delta_r,CY_delta_r,spiral_margin,control_column_delta_a,control_column_delta_e,control_column_delta_r,control_groups,Sref,Bref,Cref,Xcg,Ycg,Zcg,AoA_deg,Beta_deg,Mach,Rho,Vinf,quasi_matrix_det,quasi_beta_per_delta_r,quasi_p_per_delta_r,quasi_phat_per_delta_r,quasi_rhat_per_delta_r,turn_trim_fixed_phi,turn_trim_fixed_phi_deg,turn_trim_fixed_delta_a,turn_trim_fixed_V,turn_trim_message,turn_trim_max_abs_residual,turn_trim_cost,turn_trim_nfev,turn_trim_solution_V,turn_trim_solution_phi,turn_trim_solution_delta_a,turn_trim_solution_alpha,turn_trim_solution_beta,turn_trim_solution_theta,turn_trim_solution_Omega,turn_trim_solution_delta_e,turn_trim_solution_delta_r,turn_trim_solution_T,turn_trim_derived_u,turn_trim_derived_v,turn_trim_derived_w,turn_trim_derived_p,turn_trim_derived_q,turn_trim_derived_r,turn_trim_derived_p_hat,turn_trim_derived_q_hat,turn_trim_derived_r_hat,turn_trim_derived_qbar,turn_trim_derived_turn_radius,turn_trim_derived_z_dot,turn_trim_derived_h_dot,turn_trim_derived_sink_rate,turn_trim_coefficients_CL,turn_trim_coefficients_CD,turn_trim_coefficients_CS,turn_trim_coefficients_CMl,turn_trim_coefficients_CMm,turn_trim_coefficients_CMn,turn_trim_coefficients_CX,turn_trim_coefficients_CY,turn_trim_coefficients_CZ,turn_trim_coefficients_Cl,turn_trim_coefficients_Cm,turn_trim_coefficients_Cn,turn_trim_residuals_force_x,turn_trim_residuals_force_y,turn_trim_residuals_force_z,turn_trim_residuals_moment_l,turn_trim_residuals_moment_m,turn_trim_residuals_moment_n,turn_trim_height_residual
vv_0p00550_wtip_1p40000,107,121,0.0055000000000000005,1.4000000000000001,vv_0p00550_wtip_1p40000,vv_0p00550_wtip_1p40000\vv_0p00550_wtip_1p40000.vsp3,vv_0p00550_wtip_1p40000\vv_0p00550_wtip_1p40000_deflection.csv,vv_0p00550_wtip_1p40000\vv_0p00550_wtip_1p40000.stab,True,True,,True,,True,,True,0.08726646259971647,5.0,True,True,0.0,0.08726646259971647,0.08726646259971647,0.0,9.06944538417404,9.06944538417404,9.06944538417404,-0.17453292519943295,10.0,27.0,0.009622028569905091,-0.055130162740986095,-0.07442571970033124,,0.009622028569905091,-0.055130162740986095,-0.07442571970033124,1.0,0.0025777570745324366,23.88277059588173,gliding,True,0.12733018366563034,-0.18369541171679815,0.06698927315413464,0.12057080715403193,6.908198382411782,5.9577338,-0.1524341,-0.0055903,-0.1188034,-0.3221329,0.1184615,-0.14047070008503765,-0.3221329000000002,0.11846150000000033,-0.7756814,0.2227365,-0.0875355,-0.0111086,-0.0002363,-0.0096703,0.0545965,0.05459649999999818,0.00293849329921,ConGrp_1,ConGrp_2,ConGrp_3,"{'ConGrp_1': 'AILERON_GROUP', 'ConGrp_2': 'ELEVATOR_GROUP', 'ConGrp_3': 'RUDDER_GROUP'}",18.0,27.0,0.625,1.4,0.0,0.0,0.0,0.0,0.0,1.225,10.0,-0.0019356248926566512,0.6940857621116147,-0.11055800243172986,-0.14925330328283531,-0.04370353657687994,0.08726646259971647,5.0,0.0,10.0,`gtol` termination condition is satisfied.,5.817754904682654e-10,1.7270865604380738e-19,4,10.0,0.08726646259971647,0.0,0.003998089077696384,0.12733018366563034,-0.009816779812779194,0.06698927315413464,-0.007823472305722922,-0.18369541171679815,0.0,9.918965311255128,1.2698639561368168,0.0396571181757977,0.000657608382058297,0.005838218534452931,0.06673114320374768,0.0008877713157787008,0.00018244432920165409,0.09008704332505937,61.25,149.27763101700097,0.24754564523875766,-0.24754564523875766,0.24754564523875766,0.8911686832979245,0.02201898809190682,-0.014810120940844874,-3.179466706462828e-12,3.1717182591255166e-14,-2.601694901183116e-13,-0.016396926774550888,-0.017486336929008053,-0.8912413626077875,-3.179466706462828e-12,3.1717182591255166e-14,-2.601694901183116e-13,5.817754904682654e-10,8.109423276505213e-11,-1.9186935336075623e-11,-3.179466706462828e-12,3.1717182591255166e-14,-2.601694901183116e-13,0.02475456452387577
vv_0p00550_wtip_1p60000,108,121,0.0055000000000000005,1.6,vv_0p00550_wtip_1p60000,vv_0p00550_wtip_1p60000\vv_0p00550_wtip_1p60000.vsp3,vv_0p00550_wtip_1p60000\vv_0p00550_wtip_1p60000_deflection.csv,vv_0p00550_wtip_1p60000\vv_0p00550_wtip_1p60000.stab,True,True,,True,,True,,True,0.08726646259971647,5.0,True,True,0.0,0.08726646259971647,0.08726646259971647,0.0,9.84111628863366,9.84111628863366,9.84111628863366,-0.17453292519943295,10.0,27.0,0.008867536978554752,-0.05080724435473773,-0.06858977987889593,,0.008867536978554752,-0.05080724435473773,-0.06858977987889593,1.0,0.005470258586245401,23.858594897519882,gliding,True,0.11064637044612853,-0.20108192210304607,0.06714157288107198,0.13899500320593142,7.963827057107217,5.9417394,-0.1752555,-0.0078823,-0.1386631,-0.3651901,0.1309937,-0.16031130022057827,-0.36519009999999874,0.130993699999998,-0.7757383,0.222644,-0.0874397,-0.0111179,-0.0003327,-0.0096926,0.0545613,0.054561299999999244,0.00370341992465,ConGrp_1,ConGrp_2,ConGrp_3,"{'ConGrp_1': 'AILERON_GROUP', 'ConGrp_2': 'ELEVATOR_GROUP', 'ConGrp_3': 'RUDDER_GROUP'}",18.0,27.0,0.625,1.4,0.0,0.0,0.0,0.0,0.0,1.225,10.0,-0.0019446828868046548,0.6896105613188748,-0.12434094362197583,-0.16786027388966737,-0.040535113344554105,0.08726646259971647,5.0,0.0,10.0,`gtol` termination condition is satisfied.,3.4460592484891283e-10,5.98385212473455e-20,4,10.0,0.08726646259971647,0.0,0.0043683568253141255,0.11064637044612853,-0.010918846904238791,0.06714157288107198,-0.006421526132256978,-0.20108192210304607,0.0,9.938754499674499,1.1042074170650864,0.04341630221858673,0.0007330939882692722,0.0058514248293710745,0.06688209184538775,0.0009896768841635175,0.00018285702591784608,0.09029082399127346,61.25,148.93901901453847,0.24799837521903884,-0.24799837521903884,0.24799837521903884,0.8911758529566522,0.022059258305856963,-0.01488534332429091,-3.169635493199645e-12,-6.072494395346906e-14,-3.061136413795573e-13,-0.016387558568224846,-0.01723011811435014,-0.891255943132971,-3.169635493199645e-12,-6.072494395346906e-14,-3.061136413795573e-13,3.4460592484891283e-10,2.9838715323223653e-11,-4.827643248628479e-12,-3.169635493199645e-12,-6.072494395346906e-14,-3.061136413795573e-13,0.024799837521903883
vv_0p00550_wtip_1p80000,109,121,0.0055000000000000005,1.8,vv_0p00550_wtip_1p80000,vv_0p00550_wtip_1p80000\vv_0p00550_wtip_1p80000.vsp3,vv_0p00550_wtip_1p80000\vv_0p00550_wtip_1p80000_deflection.csv,vv_0p00550_wtip_1p80000\vv_0p00550_wtip_1p80000.stab,True,True,,True,,False,target_delta_phi_not_reached,False,0.08726646259971647,5.0,True,False,0.0,0.08385997254728687,0.08385997254728687,0.0,10.0,,,-0.17453292519943295,10.0,27.0,,,,target_delta_phi_not_reached,0.008385997254728687,-0.04804822497042485,-0.06486510371007355,0.960964499408497,0.006931150038550895,23.831535384178878,gliding,True,0.09819242013941486,-0.21802700503679223,0.06708723065054005,0.15655416082812504,8.969892680663882,5.9176009,-0.1965935,-0.010528,-0.1600596,-0.4081087,0.1433259,-0.18168119987736644,-0.4081086999999968,0.14332590000000203,-0.7760032,0.2224509,-0.087236,-0.0110678,-0.0002781,-0.0096727,0.0543951,0.054395100000001986,0.0045178206145,ConGrp_1,ConGrp_2,ConGrp_3,"{'ConGrp_1': 'AILERON_GROUP', 'ConGrp_2': 'ELEVATOR_GROUP', 'ConGrp_3': 'RUDDER_GROUP'}",18.0,27.0,0.625,1.4,0.0,0.0,0.0,0.0,0.0,1.225,10.0,-0.001955184610214171,0.6801440105793325,-0.1383226933486147,-0.18673563602062984,-0.04907806424795776,0.08726646259971647,5.0,0.0,10.0,`gtol` termination condition is satisfied.,2.223111986260389e-10,2.481528767317975e-20,4,10.0,0.08726646259971647,0.0,0.00478602362287176,0.09819242013941486,-0.011562415384380352,0.06708723065054005,-0.007572829205156351,-0.21802700503679223,0.0,9.95171598722516,0.9803470504082613,0.04762951147107327,0.0007756731442804275,0.00584664657697881,0.06682747617062838,0.0010471587447785772,0.0001827077055305878,0.09021709283034832,61.25,149.05966311369122,0.24794556935605735,-0.24794556935605735,0.24794556935605735,0.891168800881617,0.022054561389385316,-0.015111369753449868,-2.170487442933796e-12,-6.902041872064446e-14,-2.1906738575938611e-13,-0.01620151275730847,-0.01720069065371501,-0.8912565489600022,-2.170487442933796e-12,-6.902041872064446e-14,-2.1906738575938611e-13,2.223111986260389e-10,1.4250709556725273e-11,6.780994511177751e-13,-2.170487442933796e-12,-6.902041872064446e-14,-2.1906738575938611e-13,0.02479455693560573
vv_0p00550_wtip_2p00000,110,121,0.0055000000000000005,2.0,vv_0p00550_wtip_2p00000,vv_0p00550_wtip_2p00000\vv_0p00550_wtip_2p00000.vsp3,vv_0p00550_wtip_2p00000\vv_0p00550_wtip_2p00000_deflection.csv,vv_0p00550_wtip_2p00000\vv_0p00550_wtip_2p00000.stab,True,True,,True,,False,target_delta_phi_not_reached,False,0.08726646259971647,5.0,True,False,0.0,0.0805002767661907,0.0805002767661907,0.0,10.0,,,-0.17453292519943295,10.0,27.0,,,,target_delta_phi_not_reached,0.008050027676619071,-0.046123261083377665,-0.06226640246255986,0.9224652216675533,0.008808157848929675,23.807416752413225,gliding,True,0.08815277980132323,-0.2297941380621886,0.06710914334910499,0.17466243506925033,10.007420368945825,5.8968766,-0.2185649,-0.012924,-0.1842603,-0.4509339,0.155599,-0.2058575001230074,-0.4509339000000008,0.1555989999999996,-0.7762066,0.2222511,-0.0870246,-0.0111616,-0.0002706,-0.0096737,0.0543246,0.054324599999999085,0.00531190720424,ConGrp_1,ConGrp_2,ConGrp_3,"{'ConGrp_1': 'AILERON_GROUP', 'ConGrp_2': 'ELEVATOR_GROUP', 'ConGrp_3': 'RUDDER_GROUP'}",18.0,27.0,0.625,1.4,0.0,0.0,0.0,0.0,0.0,1.225,10.0,-0.0019710717249382522,0.6735072498263703,-0.1515764930635361,-0.20462826563577374,-0.05110510420630147,0.08726646259971647,5.0,0.0,10.0,`gtol` termination condition is satisfied.,1.492465950271453e-10,1.116827641074102e-20,4,10.0,0.08726646259971647,0.0,0.005255443638947653,0.08815277980132323,-0.012030084294781224,0.06710914334910499,-0.0059417670856395785,-0.2297941380621886,0.0,9.961033029939683,0.8803865289617446,0.05235012964017781,0.000807309178420132,0.005848524000469542,0.06684893521932188,0.0010898673908671783,0.00018276637501467318,0.09024606254608454,61.25,149.010991661442,0.2487015141015234,-0.2487015141015234,0.2487015141015234,0.8911663528775599,0.0221218021478752,-0.015236471060191157,-1.4214191753963643e-12,-6.10861459072326e-14,-1.4828633113084244e-13,-0.01601076734395298,-0.01712488240554555,-0.8912628043475074,-1.4214191753963643e-12,-6.10861459072326e-14,-1.4828633113084244e-13,1.492465950271453e-10,7.0341539597345984e-12,3.2374711629096206e-12,-1.4214191753963643e-12,-6.10861459072326e-14,-1.4828633113084244e-13,0.02487015141015234
vv_0p00600_wtip_0p00000,111,121,0.006,0.0,vv_0p00600_wtip_0p00000,vv_0p00600_wtip_0p00000\vv_0p00600_wtip_0p00000.vsp3,vv_0p00600_wtip_0p00000\vv_0p00600_wtip_0p00000_deflection.csv,vv_0p00600_wtip_0p00000\vv_0p00600_wtip_0p00000.stab,True,True,,True,,False,target_delta_phi_not_reached,False,0.08726646259971647,5.0,True,False,0.0,0.06272942463923832,0.06272942463923832,0.0,10.0,,,-0.17453292519943295,10.0,27.0,,,,target_delta_phi_not_reached,0.006272942463923832,-0.035941312831123125,-0.048520772322016216,0.7188262566224625,-0.013904724438310792,23.977656472896765,gliding,False,-0.12174985511518574,-1.0972700482823987,0.02364945908337392,-8.40464465704803e-05,-0.004815506671560293,5.9993687,0.000107,0.0150163,-0.0647746,-0.0199308,0.0333297,-0.08651530006781935,-0.019930799999997816,0.03332969999999907,-0.7714059,0.221059,-0.0874437,-0.0115824,8.6e-05,-0.0106258,0.0607069,0.06070689999999847,-0.0033207275785,ConGrp_1,ConGrp_2,ConGrp_3,"{'ConGrp_1': 'AILERON_GROUP', 'ConGrp_2': 'ELEVATOR_GROUP', 'ConGrp_3': 'RUDDER_GROUP'}",18.0,27.0,0.625,1.4,0.0,0.0,0.0,0.0,0.0,1.225,10.0,-0.002125767119845044,0.7005592844687503,-0.0005651837104645488,-0.0007629980091271409,-0.003390683072695916,0.08726646259971647,5.0,0.0,10.0,`ftol` termination condition is satisfied.,0.009382423887464233,6.348991116129374e-05,18,10.0,0.08726646259971647,0.0,0.0028316070937503103,-0.12174985511518574,-0.03286227009534214,0.02364945908337392,-0.016475873618949505,-1.0972700482823987,0.0,9.925936576357351,-1.2144929439326453,0.02810642754086944,0.0007770350372983823,0.0020600733049982996,0.023546745623652988,0.0010489973003528163,6.437729078119686e-05,0.03178810659193153,61.25,422.8426521192705,0.24832157403337285,-0.24832157403337285,0.24832157403337285,0.8874597365437048,0.022083208846566872,-0.05777393995658655,0.006023353991095864,-7.990756114998991e-06,0.009382423887464233,-0.02642329522655578,-0.05466428614621262,-0.8875381149712871,0.006023353991095864,-7.990756114998991e-06,0.009382423887464233,0.0002030559655314776,0.001620768860540242,3.1044159828120936e-05,0.006023353991095864,-7.990756114998991e-06,0.009382423887464233,0.024832157403337288
vv_0p00600_wtip_0p20000,112,121,0.006,0.2,vv_0p00600_wtip_0p20000,vv_0p00600_wtip_0p20000\vv_0p00600_wtip_0p20000.vsp3,vv_0p00600_wtip_0p20000\vv_0p00600_wtip_0p20000_deflection.csv,vv_0p00600_wtip_0p20000\vv_0p00600_wtip_0p20000.stab,True,True,,True,,False,target_delta_phi_not_reached,False,0.08726646259971647,5.0,True,False,0.0,0.07982520094565551,0.07982520094565551,0.0,10.0,,,-0.17453292519943295,10.0,27.0,,,,target_delta_phi_not_reached,0.007982520094565551,-0.04573647112969769,-0.06174423602509189,0.9147294225939537,-0.012304531875250019,23.966516888321756,gliding,False,0.6793872407665625,0.1309316533067124,0.051448822940748346,0.01727917231478686,0.9900236471165842,5.9985749,-0.0219953,0.0108964,-0.0651959,-0.0630572,0.0458663,-0.08693890082496525,-0.06305719999999836,0.045866300000000845,-0.7723303,0.2215934,-0.0875969,-0.0115238,0.0001415,-0.010612,0.0607175,0.0607174999999988,-0.00216110088562,ConGrp_1,ConGrp_2,ConGrp_3,"{'ConGrp_1': 'AILERON_GROUP', 'ConGrp_2': 'ELEVATOR_GROUP', 'ConGrp_3': 'RUDDER_GROUP'}",18.0,27.0,0.625,1.4,0.0,0.0,0.0,0.0,0.0,1.225,10.0,-0.0021232418280407524,0.7020724903756768,-0.021786240973313598,-0.02941142531397336,-0.03346011157646627,0.08726646259971647,5.0,0.0,10.0,`ftol` termination condition is satisfied.,0.005457406341160993,1.9002760969921898e-05,26,10.0,0.08726646259971647,0.0,0.003597622998728862,0.6793872407665625,0.03961512135933968,0.051448822940748346,-0.030616649473245803,0.1309316533067124,0.0,7.77952836972457,6.283164411375276,0.027987930930537648,-0.0020376183082851536,0.0044805422893701725,0.051212832712235125,-0.0027507847161849573,0.0001400169465428179,0.06913732416151742,61.25,194.36790636622766,0.2669374119750364,-0.2669374119750364,0.2669374119750364,0.8897495712851878,0.02273663996740379,-0.032989440946468246,0.002511452107374524,-3.3043973285108936e-07,0.005457406341160993,0.006240617041772237,-0.0399501999677439,-0.8897328777979483,0.002511452107374524,-3.3043973285108936e-07,0.005457406341160993,0.000187394608601596,0.0013710307758050362,2.010705276272817e-06,0.002511452107374524,-3.3043973285108936e-07,0.005457406341160993,0.02669374119750365
vv_0p00600_wtip_0p40000,113,121,0.006,0.4,vv_0p00600_wtip_0p40000,vv_0p00600_wtip_0p40000\vv_0p00600_wtip_0p40000.vsp3,vv_0p00600_wtip_0p40000\vv_0p00600_wtip_0p40000_deflection.csv,vv_0p00600_wtip_0p40000\vv_0p00600_wtip_0p40000.stab,True,True,,True,,False,target_delta_phi_not_reached,False,0.08726646259971647,5.0,True,True,0.0,0.08726646259971646,0.08726646259971646,0.0,9.85249756668742,,,-0.17453292519943295,10.0,27.0,,,,target_delta_phi_not_reached,0.008857293494268474,-0.0507485535130265,-0.06851054724258578,0.9999999999999999,-0.0094947268841545,23.96701150740033,gliding,True,0.5713373372636094,0.37073553118878017,0.07413278838353687,0.03366741681288146,1.929000890485897,6.0017795,-0.0428794,0.0084472,-0.069318,-0.1062718,0.0584837,-0.09106219988511095,-0.1062717999999995,0.058483700000000964,-0.7731503,0.2221232,-0.0876706,-0.0115597,4.9e-05,-0.010621,0.0605831,0.060583099999999154,-0.00138064609486,ConGrp_1,ConGrp_2,ConGrp_3,"{'ConGrp_1': 'AILERON_GROUP', 'ConGrp_2': 'ELEVATOR_GROUP', 'ConGrp_3': 'RUDDER_GROUP'}",18.0,27.0,0.625,1.4,0.0,0.0,0.0,0.0,0.0,1.225,10.0,-0.0021320873278051406,0.6994954900946947,-0.0363147147320993,-0.04902486488833406,-0.035829855134035936,0.08726646259971647,5.0,0.0,10.0,`gtol` termination condition is satisfied.,9.404008939664663e-13,6.180572848231575e-25,6,10.0,0.08726646259971647,0.0,0.003805194440920125,0.5713373372636094,0.030307744073639502,0.07413278838353687,-0.01751049135427587,0.37073553118878017,0.0,8.411724625552965,5.407574713866633,0.032008402272458256,-0.0022464536241035664,0.006458131009563969,0.0738167752174011,-0.0030327123925398144,0.00020181659404887404,0.09965264654349149,61.25,134.8930779220597,0.2480553357388538,-0.2480553357388538,0.2480553357388538,0.8916879454748984,0.02206432524366482,-0.010973787257224532,1.4404091051964558e-13,3.580631884742003e-15,1.7154680453934645e-14,-0.009232750487969666,-0.021162363206788916,-0.8917295336941585,1.4404091051964558e-13,3.580631884742003e-15,1.7154680453934645e-14,5.748967439666601e-13,9.404008939664663e-13,1.4127071898286981e-14,1.4404091051964558e-13,3.580631884742003e-15,1.7154680453934645e-14,0.02480553357388539
vv_0p00600_wtip_0p60000,114,121,0.006,0.6000000000000001,vv_0p00600_wtip_0p60000,vv_0p00600_wtip_0p60000\vv_0p00600_wtip_0p60000.vsp3,vv_0p00600_wtip_0p60000\vv_0p00600_wtip_0p60000_deflection.csv,vv_0p00600_wtip_0p60000\vv_0p00600_wtip_0p60000.stab,True,True,,True,,True,,True,0.08726646259971647,5.0,True,True,0.0,0.08726646259971647,0.08726646259971647,0.0,9.196819050793305,9.196819050793305,9.196819050793305,-0.17453292519943295,10.0,27.0,0.009488765856732712,-0.05436662363786212,-0.07339494191111387,,0.009488765856732712,-0.05436662363786212,-0.07339494191111387,1.0,-0.006843653930562029,23.962796079267402,gliding,True,0.31710811507999026,0.06692910803053755,0.0674436046799904,0.05104096001185789,2.9244315909754617,5.9914997,-0.0648953,0.0054046,-0.0757595,-0.1495068,0.0711535,-0.09750069998491087,-0.1495067999999984,0.07115349999999973,-0.7739137,0.2224356,-0.0877213,-0.011561,8.13e-05,-0.0106166,0.0605346,0.06053459999999983,-0.00045192088046,ConGrp_1,ConGrp_2,ConGrp_3,"{'ConGrp_1': 'AILERON_GROUP', 'ConGrp_2': 'ELEVATOR_GROUP', 'ConGrp_3': 'RUDDER_GROUP'}",18.0,27.0,0.625,1.4,0.0,0.0,0.0,0.0,0.0,1.225,10.0,-0.0021397230521835123,0.6966232675815506,-0.05324648439017991,-0.07188275392674288,-0.04722612801615441,0.08726646259971647,5.0,0.0,10.0,`gtol` termination condition is satisfied.,1.1492102306309502e-13,9.732971785067428e-27,5,10.0,0.08726646259971647,0.0,0.0033192250514668506,0.31710811507999026,0.005862446654355067,0.0674436046799904,-0.014566496092506823,0.06692910803053755,0.0,9.501359039143312,3.1182016949230373,0.03153726476381924,-0.0003953822698366307,0.005877996449701337,0.06718580685553177,-0.0005337660642794514,0.00018368738905316678,0.09070083925496789,61.25,148.27202738418967,0.24748033927235716,-0.24748033927235716,0.24748033927235716,0.8912189236109431,0.02201317976517608,-0.013426332594521192,2.641167314151524e-14,7.544827393055065e-16,3.083579398766023e-15,-0.013770783465536089,-0.01962106437439707,-0.8912695415238433,2.641167314151524e-14,7.544827393055065e-16,3.083579398766023e-15,1.1492102306309502e-13,7.450225873366674e-14,-9.280558181356411e-16,2.641167314151524e-14,7.544827393055065e-16,3.083579398766023e-15,0.024748033927235718
vv_0p00600_wtip_0p80000,115,121,0.006,0.8,vv_0p00600_wtip_0p80000,vv_0p00600_wtip_0p80000\vv_0p00600_wtip_0p80000.vsp3,vv_0p00600_wtip_0p80000\vv_0p00600_wtip_0p80000_deflection.csv,vv_0p00600_wtip_0p80000\vv_0p00600_wtip_0p80000.stab,True,True,,True,,True,,True,0.08726646259971647,5.0,True,True,0.0,0.08726646259971647,0.08726646259971647,0.0,8.82616081214093,8.82616081214093,8.82616081214093,-0.17453292519943295,10.0,27.0,0.009887250465647085,-0.05664977226703359,-0.07647719256049536,,0.009887250465647085,-0.05664977226703359,-0.07647719256049536,1.0,-0.0040136682216425825,23.95318356994655,gliding,True,0.23048332988415166,-0.024023174218708636,0.06761601723333148,0.06869190292687495,3.9357561244322814,5.9893429,-0.0873059,0.0035243,-0.0847101,-0.1927404,0.0838133,-0.1064446000062032,-0.1927404000000016,0.08381330000000119,-0.7745685,0.2227111,-0.0876833,-0.0115813,0.0001572,-0.010628,0.0604663,0.06046629999999898,0.00022621508994,ConGrp_1,ConGrp_2,ConGrp_3,"{'ConGrp_1': 'AILERON_GROUP', 'ConGrp_2': 'ELEVATOR_GROUP', 'ConGrp_3': 'RUDDER_GROUP'}",18.0,27.0,0.625,1.4,0.0,0.0,0.0,0.0,0.0,1.225,10.0,-0.0021195085081076193,0.702024434740856,-0.06560336694498868,-0.08856454537573473,-0.03352159801564934,0.08726646259971647,5.0,0.0,10.0,`gtol` termination condition is satisfied.,7.431627744333381e-09,4.566682396114766e-17,4,10.0,0.08726646259971647,0.0,0.0033472578721319797,0.23048332988415166,-0.0016162756156514965,0.06761601723333148,-0.012757491408560785,-0.024023174218708636,0.0,9.735506390096234,2.284480989541053,0.03258737210797337,0.00010928607229950245,0.005893116506168864,0.06735862989177631,0.00014753619760432833,0.000184159890817777,0.09093415035389801,61.25,147.8939518944407,0.24730395701918467,-0.24730395701918467,0.24730395701918467,0.8912308621800031,0.02199748315965118,-0.013372590293195057,3.1865086921538225e-11,1.1066792827193334e-12,3.70522276055274e-12,-0.015377564121425375,-0.018044249967815364,-0.8912873278036725,3.1865086921538225e-11,1.1066792827193334e-12,3.70522276055274e-12,6.0059219275880964e-09,7.431627744333381e-09,-1.8007902289522165e-10,3.1865086921538225e-11,1.1066792827193334e-12,3.70522276055274e-12,0.02473039570191846
vv_0p00600_wtip_1p00000,116,121,0.006,1.0,vv_0p00600_wtip_1p00000,vv_0p00600_wtip_1p00000\vv_0p00600_wtip_1p00000.vsp3,vv_0p00600_wtip_1p00000\vv_0p00600_wtip_1p00000_deflection.csv,vv_0p00600_wtip_1p00000\vv_0p00600_wtip_1p00000.stab,True,True,,True,,True,,True,0.08726646259971647,5.0,True,True,0.0,0.08726646259971647,0.08726646259971647,0.0,8.384826756651648,8.384826756651648,8.384826756651648,-0.17453292519943295,10.0,27.0,0.010407664359968838,-0.05963152424149396,-0.08050255772601685,,0.010407664359968838,-0.05963152424149396,-0.08050255772601685,1.0,-0.0017681100797453198,23.944033578841378,gliding,True,0.18167706756822333,-0.08514970738269506,0.06722093243891908,0.0854873313136248,4.8980632861072655,5.9817457,-0.1085147,0.0009419,-0.0959489,-0.2359804,0.0964269,-0.11766750010359722,-0.23598039999999407,0.0964269000000036,-0.7751439,0.222911,-0.0876192,-0.0115872,0.0002639,-0.0105923,0.0602744,0.06027440000000548,0.0010474216609400002,ConGrp_1,ConGrp_2,ConGrp_3,"{'ConGrp_1': 'AILERON_GROUP', 'ConGrp_2': 'ELEVATOR_GROUP', 'ConGrp_3': 'RUDDER_GROUP'}",18.0,27.0,0.625,1.4,0.0,0.0,0.0,0.0,0.0,1.225,10.0,-0.002120659839374247,0.6984235885064483,-0.08026547919585054,-0.10835839691439823,-0.037988363976088776,0.08726646259971647,5.0,0.0,10.0,`gtol` termination condition is satisfied.,2.1330460896702816e-09,2.862313908695962e-18,4,10.0,0.08726646259971647,0.0,0.003466932218001908,0.18167706756822333,-0.005703646767560703,0.06722093243891908,-0.011127095609932984,-0.08514970738269506,0.0,9.835361537857594,1.8067929323650231,0.03409866840907238,0.00038340237522851506,0.005858594998917581,0.066964047258324,0.0005175932065584954,0.00018308109371617442,0.0904014637987374,61.25,148.7631848767732,0.24753530264385823,-0.24753530264385823,0.24753530264385823,0.8911955339628723,0.02201806642106283,-0.014038727220685419,-2.405556934475129e-12,1.6959628417346356e-13,-1.15240174174136e-13,-0.016029363973601368,-0.017785887435508255,-0.8912564628461336,-2.405556934475129e-12,1.6959628417346356e-13,-1.15240174174136e-13,2.1330460896702816e-09,1.0789417528723701e-09,-1.0305853625770042e-10,-2.405556934475129e-12,1.6959628417346356e-13,-1.15240174174136e-13,0.02475353026438582
