case,case_index,case_count,Vv,tip_deflection,case_dir,vsp3_path,stab_path,passed,vspaero_passed,vtail_input_vsp3_path,vtail_output_vsp3_path,vtail_vtail_name,vtail_wing_reference_source,vtail_vv_target,vtail_vv_actual,vtail_xcg,vtail_lv_original,vtail_lv_actual,vtail_wing_area,vtail_wing_span,vtail_wing_section_area,vtail_wing_section_span,vtail_vtail_area_scale_mode,vtail_area_ratio,vtail_span_scale,vtail_chord_scale,vtail_scale,vtail_area_before,vtail_area_target,vtail_area_after,vtail_span_before,vtail_span_after,vtail_aspect_ratio_before,vtail_aspect_ratio_after,vtail_x_ac_original,vtail_x_ac_target,vtail_x_ac_before_shift,vtail_x_ac_after,vtail_x_shift,vtail_x_location_original,vtail_x_location_before_shift,vtail_x_location_after,deflection_csv_path,wing_dihedral_update_count,vspaero_wall_elapsed_s,vspaero_read_vsp3_elapsed_s,vspaero_compute_geometry_elapsed_s,vspaero_compute_geometry_analysis_duration_s,vspaero_vspaero_sweep_elapsed_s,vspaero_vspaero_sweep_analysis_duration_s,vspaero_result_extraction_elapsed_s,vspaero_total_elapsed_s,elapsed_s
vv_0p00200_wtip_0p20000,24,121,0.002,0.2,vv_0p00200_wtip_0p20000,vv_0p00200_wtip_0p20000\vv_0p00200_wtip_0p20000.vsp3,vv_0p00200_wtip_0p20000\vv_0p00200_wtip_0p20000.stab,True,True,C:\Users\mtkbirdman\OneDrive\Documents\OpenVSP\examples\models\BRGlider\BRGlider.0G.vsp3,vv_0p00200_wtip_0p20000\vv_0p00200_wtip_0p20000_vtail.vsp3,VTailGeom,vspaero_reference_wing,0.002,0.0020000000000000005,1.4,4.514999999999999,4.514999999999999,18.0,27.0,9.0,13.5,fixed_aspect_ratio,0.5382059800664454,0.7336252313453003,0.7336252313453003,0.7336252313453003,0.4,0.21528239202657815,0.2152823920265782,0.8,0.5869001850762403,1.6000000000000003,1.6,5.914999999999999,5.914999999999999,5.855065677052692,5.914999999999999,0.05993432294730727,5.6899999999999995,5.6899999999999995,5.749934322947307,vv_0p00200_wtip_0p20000\vv_0p00200_wtip_0p20000_deflection.csv,4,218.18478920002235,0.16503849998116493,0.2733538000029512,0.274,217.74307530000806,217.743,0.0008151000365614891,218.18406530003995,218.67646859999513
vv_0p00200_wtip_0p40000,25,121,0.002,0.4,vv_0p00200_wtip_0p40000,vv_0p00200_wtip_0p40000\vv_0p00200_wtip_0p40000.vsp3,vv_0p00200_wtip_0p40000\vv_0p00200_wtip_0p40000.stab,True,True,C:\Users\mtkbirdman\OneDrive\Documents\OpenVSP\examples\models\BRGlider\BRGlider.0G.vsp3,vv_0p00200_wtip_0p40000\vv_0p00200_wtip_0p40000_vtail.vsp3,VTailGeom,vspaero_reference_wing,0.002,0.0020000000000000005,1.4,4.514999999999999,4.514999999999999,18.0,27.0,9.0,13.5,fixed_aspect_ratio,0.5382059800664454,0.7336252313453003,0.7336252313453003,0.7336252313453003,0.4,0.21528239202657815,0.2152823920265782,0.8,0.5869001850762403,1.6000000000000003,1.6,5.914999999999999,5.914999999999999,5.855065677052692,5.914999999999999,0.05993432294730727,5.6899999999999995,5.6899999999999995,5.749934322947307,vv_0p00200_wtip_0p40000\vv_0p00200_wtip_0p40000_deflection.csv,4,205.11738609999884,0.15382720000343397,0.319671000004746,0.32,204.6403605999658,204.64,0.0008484999998472631,205.1166390000144,205.63582630001474
vv_0p00200_wtip_0p60000,26,121,0.002,0.6000000000000001,vv_0p00200_wtip_0p60000,vv_0p00200_wtip_0p60000\vv_0p00200_wtip_0p60000.vsp3,vv_0p00200_wtip_0p60000\vv_0p00200_wtip_0p60000.stab,True,True,C:\Users\mtkbirdman\OneDrive\Documents\OpenVSP\examples\models\BRGlider\BRGlider.0G.vsp3,vv_0p00200_wtip_0p60000\vv_0p00200_wtip_0p60000_vtail.vsp3,VTailGeom,vspaero_reference_wing,0.002,0.0020000000000000005,1.4,4.514999999999999,4.514999999999999,18.0,27.0,9.0,13.5,fixed_aspect_ratio,0.5382059800664454,0.7336252313453003,0.7336252313453003,0.7336252313453003,0.4,0.21528239202657815,0.2152823920265782,0.8,0.5869001850762403,1.6000000000000003,1.6,5.914999999999999,5.914999999999999,5.855065677052692,5.914999999999999,0.05993432294730727,5.6899999999999995,5.6899999999999995,5.749934322947307,vv_0p00200_wtip_0p60000\vv_0p00200_wtip_0p60000_deflection.csv,4,213.69773069996154,0.16039279999677092,0.2845880999811925,0.285,213.24920510000084,213.249,0.0007835999713279307,213.6968241999857,214.2016534000286
vv_0p00200_wtip_0p80000,27,121,0.002,0.8,vv_0p00200_wtip_0p80000,vv_0p00200_wtip_0p80000\vv_0p00200_wtip_0p80000.vsp3,vv_0p00200_wtip_0p80000\vv_0p00200_wtip_0p80000.stab,True,True,C:\Users\mtkbirdman\OneDrive\Documents\OpenVSP\examples\models\BRGlider\BRGlider.0G.vsp3,vv_0p00200_wtip_0p80000\vv_0p00200_wtip_0p80000_vtail.vsp3,VTailGeom,vspaero_reference_wing,0.002,0.0020000000000000005,1.4,4.514999999999999,4.514999999999999,18.0,27.0,9.0,13.5,fixed_aspect_ratio,0.5382059800664454,0.7336252313453003,0.7336252313453003,0.7336252313453003,0.4,0.21528239202657815,0.2152823920265782,0.8,0.5869001850762403,1.6000000000000003,1.6,5.914999999999999,5.914999999999999,5.855065677052692,5.914999999999999,0.05993432294730727,5.6899999999999995,5.6899999999999995,5.749934322947307,vv_0p00200_wtip_0p80000\vv_0p00200_wtip_0p80000_deflection.csv,4,220.21797430003062,0.15881890000309795,0.2802648000069894,0.28,219.7752812000108,219.775,0.0009108000085689127,220.21712679998018,220.7046639000182
vv_0p00200_wtip_1p00000,28,121,0.002,1.0,vv_0p00200_wtip_1p00000,vv_0p00200_wtip_1p00000\vv_0p00200_wtip_1p00000.vsp3,vv_0p00200_wtip_1p00000\vv_0p00200_wtip_1p00000.stab,True,True,C:\Users\mtkbirdman\OneDrive\Documents\OpenVSP\examples\models\BRGlider\BRGlider.0G.vsp3,vv_0p00200_wtip_1p00000\vv_0p00200_wtip_1p00000_vtail.vsp3,VTailGeom,vspaero_reference_wing,0.002,0.0020000000000000005,1.4,4.514999999999999,4.514999999999999,18.0,27.0,9.0,13.5,fixed_aspect_ratio,0.5382059800664454,0.7336252313453003,0.7336252313453003,0.7336252313453003,0.4,0.21528239202657815,0.2152823920265782,0.8,0.5869001850762403,1.6000000000000003,1.6,5.914999999999999,5.914999999999999,5.855065677052692,5.914999999999999,0.05993432294730727,5.6899999999999995,5.6899999999999995,5.749934322947307,vv_0p00200_wtip_1p00000\vv_0p00200_wtip_1p00000_deflection.csv,4,198.17537539999466,0.1556727000279352,0.2734311000094749,0.273,197.74247709999327,197.742,0.0007909000269137323,198.1745188999921,198.65767649997724
vv_0p00200_wtip_1p20000,29,121,0.002,1.2000000000000002,vv_0p00200_wtip_1p20000,vv_0p00200_wtip_1p20000\vv_0p00200_wtip_1p20000.vsp3,vv_0p00200_wtip_1p20000\vv_0p00200_wtip_1p20000.stab,True,True,C:\Users\mtkbirdman\OneDrive\Documents\OpenVSP\examples\models\BRGlider\BRGlider.0G.vsp3,vv_0p00200_wtip_1p20000\vv_0p00200_wtip_1p20000_vtail.vsp3,VTailGeom,vspaero_reference_wing,0.002,0.0020000000000000005,1.4,4.514999999999999,4.514999999999999,18.0,27.0,9.0,13.5,fixed_aspect_ratio,0.5382059800664454,0.7336252313453003,0.7336252313453003,0.7336252313453003,0.4,0.21528239202657815,0.2152823920265782,0.8,0.5869001850762403,1.6000000000000003,1.6,5.914999999999999,5.914999999999999,5.855065677052692,5.914999999999999,0.05993432294730727,5.6899999999999995,5.6899999999999995,5.749934322947307,vv_0p00200_wtip_1p20000\vv_0p00200_wtip_1p20000_deflection.csv,4,194.55803269997705,0.16374160000123084,0.30650369997601956,0.306,194.08448159997351,194.084,0.0007767999777570367,194.55731040000683,195.04702890000772
vv_0p00200_wtip_1p40000,30,121,0.002,1.4000000000000001,vv_0p00200_wtip_1p40000,vv_0p00200_wtip_1p40000\vv_0p00200_wtip_1p40000.vsp3,vv_0p00200_wtip_1p40000\vv_0p00200_wtip_1p40000.stab,True,True,C:\Users\mtkbirdman\OneDrive\Documents\OpenVSP\examples\models\BRGlider\BRGlider.0G.vsp3,vv_0p00200_wtip_1p40000\vv_0p00200_wtip_1p40000_vtail.vsp3,VTailGeom,vspaero_reference_wing,0.002,0.0020000000000000005,1.4,4.514999999999999,4.514999999999999,18.0,27.0,9.0,13.5,fixed_aspect_ratio,0.5382059800664454,0.7336252313453003,0.7336252313453003,0.7336252313453003,0.4,0.21528239202657815,0.2152823920265782,0.8,0.5869001850762403,1.6000000000000003,1.6,5.914999999999999,5.914999999999999,5.855065677052692,5.914999999999999,0.05993432294730727,5.6899999999999995,5.6899999999999995,5.749934322947307,vv_0p00200_wtip_1p40000\vv_0p00200_wtip_1p40000_deflection.csv,4,191.180014499987,0.16832029999932274,0.30640800000401214,0.306,190.7017261000001,190.701,0.0008119000121951103,191.17927440005587,191.70107499998994
vv_0p00200_wtip_1p60000,31,121,0.002,1.6,vv_0p00200_wtip_1p60000,vv_0p00200_wtip_1p60000\vv_0p00200_wtip_1p60000.vsp3,vv_0p00200_wtip_1p60000\vv_0p00200_wtip_1p60000.stab,True,True,C:\Users\mtkbirdman\OneDrive\Documents\OpenVSP\examples\models\BRGlider\BRGlider.0G.vsp3,vv_0p00200_wtip_1p60000\vv_0p00200_wtip_1p60000_vtail.vsp3,VTailGeom,vspaero_reference_wing,0.002,0.0020000000000000005,1.4,4.514999999999999,4.514999999999999,18.0,27.0,9.0,13.5,fixed_aspect_ratio,0.5382059800664454,0.7336252313453003,0.7336252313453003,0.7336252313453003,0.4,0.21528239202657815,0.2152823920265782,0.8,0.5869001850762403,1.6000000000000003,1.6,5.914999999999999,5.914999999999999,5.855065677052692,5.914999999999999,0.05993432294730727,5.6899999999999995,5.6899999999999995,5.749934322947307,vv_0p00200_wtip_1p60000\vv_0p00200_wtip_1p60000_deflection.csv,4,186.81636629998684,0.16701700002886355,0.2680566000053659,0.267,186.37756029999582,186.378,0.0007931999862194061,186.81554270000197,187.30547129997285
vv_0p00200_wtip_1p80000,32,121,0.002,1.8,vv_0p00200_wtip_1p80000,vv_0p00200_wtip_1p80000\vv_0p00200_wtip_1p80000.vsp3,vv_0p00200_wtip_1p80000\vv_0p00200_wtip_1p80000.stab,True,True,C:\Users\mtkbirdman\OneDrive\Documents\OpenVSP\examples\models\BRGlider\BRGlider.0G.vsp3,vv_0p00200_wtip_1p80000\vv_0p00200_wtip_1p80000_vtail.vsp3,VTailGeom,vspaero_reference_wing,0.002,0.0020000000000000005,1.4,4.514999999999999,4.514999999999999,18.0,27.0,9.0,13.5,fixed_aspect_ratio,0.5382059800664454,0.7336252313453003,0.7336252313453003,0.7336252313453003,0.4,0.21528239202657815,0.2152823920265782,0.8,0.5869001850762403,1.6000000000000003,1.6,5.914999999999999,5.914999999999999,5.855065677052692,5.914999999999999,0.05993432294730727,5.6899999999999995,5.6899999999999995,5.749934322947307,vv_0p00200_wtip_1p80000\vv_0p00200_wtip_1p80000_deflection.csv,4,190.34918639995158,0.15952240000478923,0.26971089997095987,0.269,189.91622590000043,189.916,0.0007997999782674015,190.34833519998938,190.8154451000155
vv_0p00200_wtip_2p00000,33,121,0.002,2.0,vv_0p00200_wtip_2p00000,vv_0p00200_wtip_2p00000\vv_0p00200_wtip_2p00000.vsp3,vv_0p00200_wtip_2p00000\vv_0p00200_wtip_2p00000.stab,True,True,C:\Users\mtkbirdman\OneDrive\Documents\OpenVSP\examples\models\BRGlider\BRGlider.0G.vsp3,vv_0p00200_wtip_2p00000\vv_0p00200_wtip_2p00000_vtail.vsp3,VTailGeom,vspaero_reference_wing,0.002,0.0020000000000000005,1.4,4.514999999999999,4.514999999999999,18.0,27.0,9.0,13.5,fixed_aspect_ratio,0.5382059800664454,0.7336252313453003,0.7336252313453003,0.7336252313453003,0.4,0.21528239202657815,0.2152823920265782,0.8,0.5869001850762403,1.6000000000000003,1.6,5.914999999999999,5.914999999999999,5.855065677052692,5.914999999999999,0.05993432294730727,5.6899999999999995,5.6899999999999995,5.749934322947307,vv_0p00200_wtip_2p00000\vv_0p00200_wtip_2p00000_deflection.csv,4,200.43714539997745,0.15179729997180402,0.29623809998156503,0.296,199.98557970003458,199.985,0.0007974000182002783,200.43629490002058,200.92676459997892
vv_0p00250_wtip_0p00000,34,121,0.0025,0.0,vv_0p00250_wtip_0p00000,vv_0p00250_wtip_0p00000\vv_0p00250_wtip_0p00000.vsp3,vv_0p00250_wtip_0p00000\vv_0p00250_wtip_0p00000.stab,True,True,C:\Users\mtkbirdman\OneDrive\Documents\OpenVSP\examples\models\BRGlider\BRGlider.0G.vsp3,vv_0p00250_wtip_0p00000\vv_0p00250_wtip_0p00000_vtail.vsp3,VTailGeom,vspaero_reference_wing,0.0025,0.0024999999999999996,1.4,4.514999999999999,4.514999999999999,18.0,27.0,9.0,13.5,fixed_aspect_ratio,0.6727574750830565,0.8202179436485504,0.8202179436485504,0.8202179436485504,0.4,0.26910299003322263,0.26910299003322263,0.8,0.6561743549188404,1.6000000000000003,1.6000000000000003,5.914999999999999,5.914999999999999,5.874549037320923,5.914999999999999,0.040450962679075886,5.6899999999999995,5.6899999999999995,5.730450962679075,vv_0p00250_wtip_0p00000\vv_0p00250_wtip_0p00000_deflection.csv,4,213.38463750004303,0.16050719999475405,0.29449689999455586,0.294,212.92618599999696,212.926,0.0007919999770820141,213.3838895999943,213.8670849999762
vv_0p00250_wtip_0p20000,35,121,0.0025,0.2,vv_0p00250_wtip_0p20000,vv_0p00250_wtip_0p20000\vv_0p00250_wtip_0p20000.vsp3,vv_0p00250_wtip_0p20000\vv_0p00250_wtip_0p20000.stab,True,True,C:\Users\mtkbirdman\OneDrive\Documents\OpenVSP\examples\models\BRGlider\BRGlider.0G.vsp3,vv_0p00250_wtip_0p20000\vv_0p00250_wtip_0p20000_vtail.vsp3,VTailGeom,vspaero_reference_wing,0.0025,0.0024999999999999996,1.4,4.514999999999999,4.514999999999999,18.0,27.0,9.0,13.5,fixed_aspect_ratio,0.6727574750830565,0.8202179436485504,0.8202179436485504,0.8202179436485504,0.4,0.26910299003322263,0.26910299003322263,0.8,0.6561743549188404,1.6000000000000003,1.6000000000000003,5.914999999999999,5.914999999999999,5.874549037320923,5.914999999999999,0.040450962679075886,5.6899999999999995,5.6899999999999995,5.730450962679075,vv_0p00250_wtip_0p20000\vv_0p00250_wtip_0p20000_deflection.csv,4,220.82548220001627,0.15480769996065646,0.2756581999710761,0.276,220.39144510001643,220.391,0.0008462000405415893,220.8247229999979,221.30013940000208
vv_0p00250_wtip_0p40000,36,121,0.0025,0.4,vv_0p00250_wtip_0p40000,vv_0p00250_wtip_0p40000\vv_0p00250_wtip_0p40000.vsp3,vv_0p00250_wtip_0p40000\vv_0p00250_wtip_0p40000.stab,True,True,C:\Users\mtkbirdman\OneDrive\Documents\OpenVSP\examples\models\BRGlider\BRGlider.0G.vsp3,vv_0p00250_wtip_0p40000\vv_0p00250_wtip_0p40000_vtail.vsp3,VTailGeom,vspaero_reference_wing,0.0025,0.0024999999999999996,1.4,4.514999999999999,4.514999999999999,18.0,27.0,9.0,13.5,fixed_aspect_ratio,0.6727574750830565,0.8202179436485504,0.8202179436485504,0.8202179436485504,0.4,0.26910299003322263,0.26910299003322263,0.8,0.6561743549188404,1.6000000000000003,1.6000000000000003,5.914999999999999,5.914999999999999,5.874549037320923,5.914999999999999,0.040450962679075886,5.6899999999999995,5.6899999999999995,5.730450962679075,vv_0p00250_wtip_0p40000\vv_0p00250_wtip_0p40000_deflection.csv,4,225.79156320000766,0.1705653999815695,0.2988529000431299,0.299,225.31860160001088,225.318,0.0008803000091575086,225.79076820000773,226.30430830002297
vv_0p00250_wtip_0p60000,37,121,0.0025,0.6000000000000001,vv_0p00250_wtip_0p60000,vv_0p00250_wtip_0p60000\vv_0p00250_wtip_0p60000.vsp3,vv_0p00250_wtip_0p60000\vv_0p00250_wtip_0p60000.stab,True,True,C:\Users\mtkbirdman\OneDrive\Documents\OpenVSP\examples\models\BRGlider\BRGlider.0G.vsp3,vv_0p00250_wtip_0p60000\vv_0p00250_wtip_0p60000_vtail.vsp3,VTailGeom,vspaero_reference_wing,0.0025,0.0024999999999999996,1.4,4.514999999999999,4.514999999999999,18.0,27.0,9.0,13.5,fixed_aspect_ratio,0.6727574750830565,0.8202179436485504,0.8202179436485504,0.8202179436485504,0.4,0.26910299003322263,0.26910299003322263,0.8,0.6561743549188404,1.6000000000000003,1.6000000000000003,5.914999999999999,5.914999999999999,5.874549037320923,5.914999999999999,0.040450962679075886,5.6899999999999995,5.6899999999999995,5.730450962679075,vv_0p00250_wtip_0p60000\vv_0p00250_wtip_0p60000_deflection.csv,4,212.48760990001028,0.1559584000497125,0.2917106000240892,0.291,212.0361830999609,212.036,0.000797599961515516,212.4867803999805,213.00589310005307
vv_0p00250_wtip_0p80000,38,121,0.0025,0.8,vv_0p00250_wtip_0p80000,vv_0p00250_wtip_0p80000\vv_0p00250_wtip_0p80000.vsp3,vv_0p00250_wtip_0p80000\vv_0p00250_wtip_0p80000.stab,True,True,C:\Users\mtkbirdman\OneDrive\Documents\OpenVSP\examples\models\BRGlider\BRGlider.0G.vsp3,vv_0p00250_wtip_0p80000\vv_0p00250_wtip_0p80000_vtail.vsp3,VTailGeom,vspaero_reference_wing,0.0025,0.0024999999999999996,1.4,4.514999999999999,4.514999999999999,18.0,27.0,9.0,13.5,fixed_aspect_ratio,0.6727574750830565,0.8202179436485504,0.8202179436485504,0.8202179436485504,0.4,0.26910299003322263,0.26910299003322263,0.8,0.6561743549188404,1.6000000000000003,1.6000000000000003,5.914999999999999,5.914999999999999,5.874549037320923,5.914999999999999,0.040450962679075886,5.6899999999999995,5.6899999999999995,5.730450962679075,vv_0p00250_wtip_0p80000\vv_0p00250_wtip_0p80000_deflection.csv,4,222.4414407000295,0.1619209999917075,0.3032458000234328,0.303,221.97256640001433,221.973,0.0008079999824985862,222.44065549998777,222.95183410000755
vv_0p00250_wtip_1p00000,39,121,0.0025,1.0,vv_0p00250_wtip_1p00000,vv_0p00250_wtip_1p00000\vv_0p00250_wtip_1p00000.vsp3,vv_0p00250_wtip_1p00000\vv_0p00250_wtip_1p00000.stab,True,True,C:\Users\mtkbirdman\OneDrive\Documents\OpenVSP\examples\models\BRGlider\BRGlider.0G.vsp3,vv_0p00250_wtip_1p00000\vv_0p00250_wtip_1p00000_vtail.vsp3,VTailGeom,vspaero_reference_wing,0.0025,0.0024999999999999996,1.4,4.514999999999999,4.514999999999999,18.0,27.0,9.0,13.5,fixed_aspect_ratio,0.6727574750830565,0.8202179436485504,0.8202179436485504,0.8202179436485504,0.4,0.26910299003322263,0.26910299003322263,0.8,0.6561743549188404,1.6000000000000003,1.6000000000000003,5.914999999999999,5.914999999999999,5.874549037320923,5.914999999999999,0.040450962679075886,5.6899999999999995,5.6899999999999995,5.730450962679075,vv_0p00250_wtip_1p00000\vv_0p00250_wtip_1p00000_deflection.csv,4,193.925617699977,0.1596492999815382,0.28131170000415295,0.281,193.48079589998815,193.48,0.0008601000299677253,193.92477379995398,194.4211554999929
vv_0p00250_wtip_1p20000,40,121,0.0025,1.2000000000000002,vv_0p00250_wtip_1p20000,vv_0p00250_wtip_1p20000\vv_0p00250_wtip_1p20000.vsp3,vv_0p00250_wtip_1p20000\vv_0p00250_wtip_1p20000.stab,True,True,C:\Users\mtkbirdman\OneDrive\Documents\OpenVSP\examples\models\BRGlider\BRGlider.0G.vsp3,vv_0p00250_wtip_1p20000\vv_0p00250_wtip_1p20000_vtail.vsp3,VTailGeom,vspaero_reference_wing,0.0025,0.0024999999999999996,1.4,4.514999999999999,4.514999999999999,18.0,27.0,9.0,13.5,fixed_aspect_ratio,0.6727574750830565,0.8202179436485504,0.8202179436485504,0.8202179436485504,0.4,0.26910299003322263,0.26910299003322263,0.8,0.6561743549188404,1.6000000000000003,1.6000000000000003,5.914999999999999,5.914999999999999,5.874549037320923,5.914999999999999,0.040450962679075886,5.6899999999999995,5.6899999999999995,5.730450962679075,vv_0p00250_wtip_1p20000\vv_0p00250_wtip_1p20000_deflection.csv,4,189.9679112000158,0.17654190002940595,0.3224900999921374,0.322,189.4651439000154,189.465,0.0008768000407144427,189.96705580002163,190.51081459998386
vv_0p00250_wtip_1p40000,41,121,0.0025,1.4000000000000001,vv_0p00250_wtip_1p40000,vv_0p00250_wtip_1p40000\vv_0p00250_wtip_1p40000.vsp3,vv_0p00250_wtip_1p40000\vv_0p00250_wtip_1p40000.stab,True,True,C:\Users\mtkbirdman\OneDrive\Documents\OpenVSP\examples\models\BRGlider\BRGlider.0G.vsp3,vv_0p00250_wtip_1p40000\vv_0p00250_wtip_1p40000_vtail.vsp3,VTailGeom,vspaero_reference_wing,0.0025,0.0024999999999999996,1.4,4.514999999999999,4.514999999999999,18.0,27.0,9.0,13.5,fixed_aspect_ratio,0.6727574750830565,0.8202179436485504,0.8202179436485504,0.8202179436485504,0.4,0.26910299003322263,0.26910299003322263,0.8,0.6561743549188404,1.6000000000000003,1.6000000000000003,5.914999999999999,5.914999999999999,5.874549037320923,5.914999999999999,0.040450962679075886,5.6899999999999995,5.6899999999999995,5.730450962679075,vv_0p00250_wtip_1p40000\vv_0p00250_wtip_1p40000_deflection.csv,4,189.6010290000122,0.1720717999851331,0.28552869998384267,0.285,189.139839499956,189.14,0.0008290999685414135,189.60026569996262,190.12664349999977
vv_0p00250_wtip_1p60000,42,121,0.0025,1.6,vv_0p00250_wtip_1p60000,vv_0p00250_wtip_1p60000\vv_0p00250_wtip_1p60000.vsp3,vv_0p00250_wtip_1p60000\vv_0p00250_wtip_1p60000.stab,True,True,C:\Users\mtkbirdman\OneDrive\Documents\OpenVSP\examples\models\BRGlider\BRGlider.0G.vsp3,vv_0p00250_wtip_1p60000\vv_0p00250_wtip_1p60000_vtail.vsp3,VTailGeom,vspaero_reference_wing,0.0025,0.0024999999999999996,1.4,4.514999999999999,4.514999999999999,18.0,27.0,9.0,13.5,fixed_aspect_ratio,0.6727574750830565,0.8202179436485504,0.8202179436485504,0.8202179436485504,0.4,0.26910299003322263,0.26910299003322263,0.8,0.6561743549188404,1.6000000000000003,1.6000000000000003,5.914999999999999,5.914999999999999,5.874549037320923,5.914999999999999,0.040450962679075886,5.6899999999999995,5.6899999999999995,5.730450962679075,vv_0p00250_wtip_1p60000\vv_0p00250_wtip_1p60000_deflection.csv,4,187.83394939999562,0.16052590002072975,0.3297584000392817,0.33,187.33942319999915,187.339,0.0009064999758265913,187.8328293999657,188.34545200003777
vv_0p00250_wtip_1p80000,43,121,0.0025,1.8,vv_0p00250_wtip_1p80000,vv_0p00250_wtip_1p80000\vv_0p00250_wtip_1p80000.vsp3,vv_0p00250_wtip_1p80000\vv_0p00250_wtip_1p80000.stab,True,True,C:\Users\mtkbirdman\OneDrive\Documents\OpenVSP\examples\models\BRGlider\BRGlider.0G.vsp3,vv_0p00250_wtip_1p80000\vv_0p00250_wtip_1p80000_vtail.vsp3,VTailGeom,vspaero_reference_wing,0.0025,0.0024999999999999996,1.4,4.514999999999999,4.514999999999999,18.0,27.0,9.0,13.5,fixed_aspect_ratio,0.6727574750830565,0.8202179436485504,0.8202179436485504,0.8202179436485504,0.4,0.26910299003322263,0.26910299003322263,0.8,0.6561743549188404,1.6000000000000003,1.6000000000000003,5.914999999999999,5.914999999999999,5.874549037320923,5.914999999999999,0.040450962679075886,5.6899999999999995,5.6899999999999995,5.730450962679075,vv_0p00250_wtip_1p80000\vv_0p00250_wtip_1p80000_deflection.csv,4,192.28687800001353,0.15279939997708425,0.28425810002954677,0.284,191.84613869996974,191.846,0.0008825999684631824,192.28609690000303,192.78790970001137
vv_0p00250_wtip_2p00000,44,121,0.0025,2.0,vv_0p00250_wtip_2p00000,vv_0p00250_wtip_2p00000\vv_0p00250_wtip_2p00000.vsp3,vv_0p00250_wtip_2p00000\vv_0p00250_wtip_2p00000.stab,True,True,C:\Users\mtkbirdman\OneDrive\Documents\OpenVSP\examples\models\BRGlider\BRGlider.0G.vsp3,vv_0p00250_wtip_2p00000\vv_0p00250_wtip_2p00000_vtail.vsp3,VTailGeom,vspaero_reference_wing,0.0025,0.0024999999999999996,1.4,4.514999999999999,4.514999999999999,18.0,27.0,9.0,13.5,fixed_aspect_ratio,0.6727574750830565,0.8202179436485504,0.8202179436485504,0.8202179436485504,0.4,0.26910299003322263,0.26910299003322263,0.8,0.6561743549188404,1.6000000000000003,1.6000000000000003,5.914999999999999,5.914999999999999,5.874549037320923,5.914999999999999,0.040450962679075886,5.6899999999999995,5.6899999999999995,5.730450962679075,vv_0p00250_wtip_2p00000\vv_0p00250_wtip_2p00000_deflection.csv,4,196.83751059998758,0.16418760002125055,0.2979531000019051,0.298,196.37185660004616,196.372,0.0007790999952703714,196.83672309998656,197.3534220000147
vv_0p00300_wtip_0p00000,45,121,0.003,0.0,vv_0p00300_wtip_0p00000,vv_0p00300_wtip_0p00000\vv_0p00300_wtip_0p00000.vsp3,vv_0p00300_wtip_0p00000\vv_0p00300_wtip_0p00000.stab,True,True,C:\Users\mtkbirdman\OneDrive\Documents\OpenVSP\examples\models\BRGlider\BRGlider.0G.vsp3,vv_0p00300_wtip_0p00000\vv_0p00300_wtip_0p00000_vtail.vsp3,VTailGeom,vspaero_reference_wing,0.003,0.0030000000000000005,1.4,4.514999999999999,4.514999999999999,18.0,27.0,9.0,13.5,fixed_aspect_ratio,0.807308970099668,0.8985037396136245,0.8985037396136245,0.8985037396136245,0.4,0.3229235880398672,0.32292358803986726,0.8,0.7188029916908997,1.6000000000000003,1.5999999999999999,5.914999999999999,5.914999999999999,5.892163341413065,5.914999999999999,0.022836658586934178,5.6899999999999995,5.6899999999999995,5.712836658586934,vv_0p00300_wtip_0p00000\vv_0p00300_wtip_0p00000_deflection.csv,4,223.2191579999635,0.1663882999564521,0.30387709999922663,0.303,222.74538010003744,222.745,0.0007981000235304236,223.21841850003693,223.71097089996329
